gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Ift22,0.333590002987035,-0.0370295016351871,0.013,0.012,1
Ints9,0.333608590438968,0.41680270049798,0.151,0.077,1
Fam117b,0.333627662299402,-0.312089737522671,0.075,0.072,1
Olfr1152,0.33367665875582,1.92803062076021,0.013,0.003,1
9330182L06Rik,0.333774222617784,-0.321512410682758,0.245,0.222,1
Mterf3,0.333842807905205,0.86230689397931,0.057,0.034,1
Slc22a22,0.333873958606819,-0.327043543726172,0.277,0.216,1
Msn,0.33391473420698,-0.394121397423741,0.101,0.075,1
Gm1840,0.334202758272349,1.74527405018074,0.019,0.005,1
Ylpm1,0.334286785347179,0.727469162019399,0.088,0.057,1
Slc7a14,0.334337903534461,-0.258507016141995,0.182,0.166,1
Mrps25,0.334342743634239,-0.250706278033833,0.025,0.028,1
Lcp2,0.334403499977685,0.417765913992884,0.101,0.053,1
Olfr982,0.334421595324005,2.48579932552602,0.013,0.002,1
Zfp748,0.334437942375104,1.15476758760425,0.044,0.016,1
Gdf10,0.334522379416789,-0.00556729737772699,0.019,0.019,1
Nhlrc1,0.33458528624554,0.0707132159023418,0.006,0.01,1
Tbca,0.334621223211717,0.606379587835268,0.094,0.051,1
Tube1,0.334646537044235,-0.221332289856227,0.038,0.035,1
Ppapdc3,0.334665772012592,1.02619375094547,0.044,0.02,1
Evl,0.334674457774519,0.209282103985186,0.22,0.14,1
Armc9,0.334707085358342,-0.309866854741486,0.22,0.183,1
Lsm11,0.334732890451781,-0.428535956957099,0.038,0.053,1
4930579F01Rik,0.334775865173971,-0.364264045331953,0.025,0.024,1
Cdx1,0.334811942612293,-0.280674689946554,0.013,0.014,1
Vmn2r4,0.334864718885109,-0.341441836011109,0.019,0.031,1
Atxn7l3b,0.334986927300431,-0.528867683528329,0.031,0.04,1
Phc1,0.335012022748173,-0.330845569891077,0.038,0.048,1
N28178,0.335022021971588,-0.157746967546987,0.006,0.021,1
Dok6,0.335031410862899,-0.282982939277471,0.459,0.41,1
Poldip3,0.335144920006944,-0.35101976663846,0.025,0.028,1
1700001O22Rik,0.335175433460412,-0.503526096196168,0.013,0.021,1
Pdrg1,0.335342882870974,-0.397242006884301,0.013,0.02,1
Slc26a4,0.335482600201854,-0.554355391467212,0.044,0.053,1
Vps45,0.335495070006369,-0.220004490492606,0.069,0.061,1
Plg,0.335571557974461,0.679949751090867,0.075,0.036,1
Arhgap31,0.335578770817169,0.429821062449503,0.157,0.079,1
Nudt17,0.335603172632404,1.92739016241874,0.025,0.005,1
Ndufa4l2,0.335653908404672,1.46168400898962,0.025,0.007,1
Twistnb,0.335689712092093,-0.314824707368429,0.031,0.034,1
Cmtm1,0.335761773056207,0.976236890885774,0.05,0.028,1
Vmn2r111,0.335771167993017,0.841258247231941,0.038,0.016,1
Rpl7,0.335814944839886,0.0370792699453846,0.038,0.033,1
Ms4a5,0.335820515989377,-0.385630651611349,0.013,0.02,1
Gm5615,0.335824875479973,1.28545114075002,0.019,0.012,1
Rbfox3,0.335895875163346,0.0749655036946182,0.39,0.258,1
Olfr389,0.335962695394864,2.33988472196286,0.013,0.002,1
Zfp185,0.33596279119293,-0.154478105314601,0.101,0.084,1
Prl2a1,0.33602647221953,0.252411427635638,0.013,0.011,1
Ambn,0.336259189679201,1.67542193443631,0.025,0.01,1
Abcb1b,0.336316045611267,-0.458567105093531,0.145,0.138,1
Gdap1,0.336409208618637,0.533002897277102,0.088,0.052,1
Phex,0.336441391984013,-0.226979869758988,0.164,0.164,1
Ces2b,0.336449282169845,0.886600873576744,0.031,0.014,1
Ankrd7,0.336470524389485,1.09029685009836,0.031,0.015,1
Trim30b,0.33654070139841,-0.443730434045111,0.013,0.021,1
Mars,0.336566883842958,0.983468309811993,0.057,0.017,1
Fam83d,0.336765808997472,0.953554493906204,0.025,0.021,1
Ddx60,0.336793078713398,0.125873412662233,0.239,0.148,1
Aarsd1,0.336804290167249,1.5816564417118,0.019,0.008,1
Akap5,0.336819915725774,1.10287379738624,0.031,0.013,1
Cmss1,0.336860794204074,-0.145196852836253,0.478,0.404,1
Arhgef11,0.337172979122028,-0.240592470890433,0.088,0.085,1
Zfr2,0.337227209108494,1.27251379812766,0.05,0.021,1
Itfg1,0.337247827492119,-0.32172565342827,0.107,0.082,1
Smgc,0.337252476436867,1.19119656689246,0.031,0.014,1
Cxcl13,0.337335229744364,-0.139208427816266,0.006,0.012,1
Seh1l,0.337347045976466,0.784722450933653,0.044,0.021,1
Prrc1,0.337355169070224,-0.414564240850988,0.069,0.065,1
Hsf1,0.337364660776019,-0.216341354474348,0.019,0.024,1
Dpp4,0.337435595156728,-0.417763750522409,0.145,0.139,1
Oaz3,0.337513821722497,1.59172171216092,0.025,0.007,1
Ccdc88a,0.337767319716306,-0.390707740112576,0.101,0.085,1
Gpatch2,0.337786984216634,0.365928235110146,0.208,0.142,1
Cd81,0.337891562311824,0.105687708838436,0.006,0.012,1
Gm4922,0.337909300339252,0.426994678886377,0.006,0.01,1
Trip13,0.337952042980555,-0.439215688092606,0.044,0.046,1
Fxyd3,0.338028626938979,1.63654958036926,0.019,0.01,1
Srrm3,0.338131179617318,-0.239331626957669,0.044,0.04,1
4930404A10Rik,0.338161269078557,0.744238365420292,0.063,0.022,1
Ldlrad3,0.338173005448764,-0.247322775595287,0.17,0.155,1
Fam102b,0.338194432614524,0.462631798798509,0.126,0.063,1
Prg4,0.338242032946322,0.993362978325001,0.057,0.021,1
Morc2a,0.338393420204513,-0.416122468877031,0.031,0.035,1
Lyrm7,0.338496947098254,-0.223095486003333,0.038,0.04,1
Smek1,0.338502603009038,-0.383726588916136,0.038,0.038,1
Elmsan1,0.338609305655809,0.0820572435722449,0.038,0.037,1
Rnf111,0.33863382521026,0.0520820249956735,0.031,0.029,1
Sigirr,0.338704634160217,1.30711975234767,0.025,0.012,1
Pih1d2,0.33871430355497,1.39774141772662,0.031,0.014,1
Mier2,0.338715849557051,0.769231294222279,0.044,0.033,1
Gnat1,0.338735564330397,0.161082297716736,0.006,0.01,1
Olfr710,0.338746821744409,1.43240481893998,0.019,0.012,1
Hist1h4a,0.338756346511877,1.33826304919858,0.019,0.013,1
Ubr7,0.338789959217464,0.937067083727592,0.044,0.019,1
Jun,0.338821608369137,-0.426884873886158,0.075,0.063,1
Gpm6b,0.338916214940536,-0.46848757751351,0.044,0.035,1
Lad1,0.338993389425651,1.28903326351281,0.025,0.011,1
Htr1b,0.339013431566893,-0.218977399524101,0.019,0.022,1
9130401M01Rik,0.339066440176373,-0.250224657625813,0.019,0.027,1
Tnc,0.339079152606042,0.320836142855789,0.164,0.102,1
Lrrc45,0.339222311723219,-0.229884420278445,0.025,0.026,1
Ankrd61,0.33929121327301,1.17411090424009,0.019,0.009,1
Rhoj,0.339365357996877,0.376480056870989,0.157,0.108,1
B4galnt2,0.33944901778491,-0.282926145031034,0.031,0.032,1
Wdr13,0.339507294461181,1.43133022308958,0.025,0.007,1
Vmn2r117,0.339540001131422,1.34454151359995,0.025,0.011,1
Myoz2,0.33955631672529,0.682085863511607,0.063,0.032,1
Tsc2,0.339557809833855,-0.0820017639874653,0.038,0.042,1
1700015G11Rik,0.33962928887541,1.16623491198272,0.044,0.015,1
Iqgap2,0.339659108999288,0.12496790960957,0.415,0.28,1
Thap2,0.339672766669817,-0.412831643535854,0.031,0.035,1
Tonsl,0.339688257538449,0.754180016325321,0.075,0.038,1
Sult2a3,0.339709314845375,0.749417509818114,0.044,0.024,1
Fbln2,0.339992237728846,-0.363795816438462,0.044,0.038,1
Tnfaip1,0.340156295773309,0.274076859810189,0.013,0.018,1
Pygl,0.340240248763679,0.89554784426017,0.05,0.024,1
Dsp,0.340261455262477,0.306644622071494,0.088,0.063,1
Pum2,0.340310060110877,0.495140170385396,0.119,0.057,1
Chsy1,0.340353242786152,0.713364848731462,0.063,0.032,1
Map2k3,0.340417256350053,-0.456818157613557,0.031,0.037,1
Cxxc5,0.340450043785461,-0.108764620919332,0.025,0.022,1
Nphp3,0.340532768117583,0.27030802300242,0.321,0.197,1
Chid1,0.340562288998148,-0.350561243121861,0.057,0.058,1
Slain2,0.34064761988033,-0.11484284676441,0.069,0.069,1
Tsen34,0.340664397731785,0.0768191118829131,0.031,0.029,1
1700016D06Rik,0.340695467114501,0.810110588560571,0.069,0.032,1
Myl6b,0.340741501329228,0.158236157401785,0.013,0.016,1
Ikzf1,0.340886191199966,0.121927749173303,0.214,0.135,1
Gm4980,0.341022753389197,0.660640985204025,0.013,0.012,1
Fbxl4,0.341088095777677,0.346390253023857,0.164,0.097,1
Cyb5r1,0.341140024017279,1.75413990745424,0.013,0.007,1
Tarm1,0.341172552581171,1.76876611885284,0.019,0.005,1
Sp2,0.341177151413215,-0.275481043735468,0.063,0.066,1
Gm10974,0.341309533859234,-0.0167596768304037,0.019,0.02,1
Ppm1m,0.341340522852234,1.87118597593263,0.013,0.007,1
Papd5,0.341370057824353,-0.0576827040324588,0.044,0.038,1
Dnah5,0.341378039130892,-0.325429124829878,0.358,0.286,1
AU022252,0.341453047380574,-0.117120517475434,0.044,0.05,1
Slc6a20b,0.341510308341192,0.864464751766263,0.063,0.027,1
Nabp1,0.341514833785635,-0.361110578397748,0.082,0.081,1
Bcl10,0.341535550615899,-0.486088873740381,0.05,0.063,1
Amd1,0.341555643520234,-0.0709717305429836,0.013,0.02,1
Josd1,0.341576177913035,0.208546449572942,0.013,0.013,1
AW146154,0.341616706753374,0.183576373660632,0.019,0.023,1
Dgkz,0.341698481236979,-0.255037535651073,0.044,0.049,1
Olfr1418,0.341761060799574,1.65873338138902,0.013,0.005,1
Ablim1,0.341807240169726,0.222221906808988,0.258,0.162,1
Slc35f3,0.34187783189689,-0.422194261557803,0.113,0.093,1
Olfr272,0.341912640922998,1.0619565239309,0.038,0.011,1
Bag6,0.341977232097976,1.63560436763342,0.013,0.008,1
Prr33,0.342059638437142,-0.659731755747496,0.013,0.021,1
Crispld2,0.34209154889653,0.642897145191649,0.075,0.046,1
Acr,0.342099620252199,0.0834154313682012,0.006,0.013,1
Alpk1,0.34216103681735,0.584379765165221,0.113,0.07,1
Clec2j,0.342186816643875,-0.199010307104457,0.013,0.015,1
Itgb1bp2,0.34219547517568,2.36933270764632,0.013,0.002,1
2410141K09Rik,0.342228947368886,-0.14784119994757,0.006,0.013,1
Snx33,0.342248483713503,0.26657700901934,0.006,0.013,1
Zfp191,0.342302305754215,1.38727321736775,0.031,0.01,1
Drd1a,0.342314844981923,-0.0567103509715023,0.006,0.013,1
Psd4,0.342355835505135,0.347441941241939,0.132,0.082,1
Zfp775,0.342384122346402,1.76060887390848,0.013,0.007,1
Klra7,0.342452609698001,1.20539471366599,0.025,0.008,1
Rtel1,0.342475704019256,-0.356078783266577,0.069,0.06,1
Zfp935,0.342537561516724,1.50180638577742,0.031,0.009,1
Gm19345,0.342590775663216,1.57923603292723,0.013,0.005,1
Arl4c,0.342667707101032,-0.0971370881711842,0.025,0.024,1
RP24-157G15.1,0.3427056911872,-0.245643554233575,0.006,0.012,1
Tbx4,0.342723593767907,-0.445186700658009,0.013,0.017,1
Ccdc74a,0.34283138578355,1.2738043403683,0.038,0.015,1
Cep295,0.342857930834548,-0.309908067025483,0.082,0.09,1
Mcemp1,0.342928025495715,1.46674141362206,0.019,0.006,1
Rps27l,0.342965832096616,0.100275930833278,0.013,0.016,1
Lyrm9,0.343003185928661,-0.360156363602738,0.031,0.032,1
Wiz,0.343064122719085,0.825817713405715,0.069,0.033,1
Polr2d,0.343111683457478,0.206028923114641,0.013,0.015,1
Brsk2,0.343180341421812,-0.195483414555899,0.05,0.046,1
Syde1,0.343222087082293,0.232842265658331,0.019,0.023,1
Armc4,0.343291853403369,-0.292538625981312,0.283,0.245,1
Cfap45,0.343340257341117,-0.308951256009949,0.031,0.035,1
Fbxw25,0.343421491411601,0.944172813258107,0.05,0.019,1
Svop,0.343555833441158,-0.154917485860865,0.038,0.04,1
Ctdspl,0.343692472294066,-0.321183322950823,0.063,0.068,1
P4hb,0.343761632630928,-0.279392257852519,0.025,0.031,1
Gnai3,0.343769445171838,0.173526936184917,0.025,0.025,1
Dgcr14,0.343882435097915,0.0417556013407703,0.019,0.02,1
Tshz3,0.344132013033425,0.318220523727485,0.138,0.096,1
Car8,0.344210084058535,-0.359833513952323,0.151,0.142,1
Vmn2r67,0.344246821831731,0.114497741769921,0.006,0.011,1
Crebl2,0.344342147023542,-0.242292455937154,0.044,0.036,1
Cyb5d2,0.344386663316138,0.958970149943141,0.044,0.02,1
Pdxdc1,0.344430137130569,0.511070698637256,0.094,0.055,1
Col4a5,0.344499224596369,-0.397024637799032,0.138,0.136,1
Crygs,0.344656067657229,-0.203564906830057,0.013,0.016,1
Cpd,0.344690016598991,-0.330884229521044,0.044,0.04,1
Fgfrl1,0.344758808130905,-0.260553590138202,0.019,0.023,1
Tox4,0.344857426091389,0.580459760984891,0.069,0.031,1
Ap1b1,0.344873707170436,0.663556918163187,0.094,0.054,1
Dapl1,0.344895391388775,1.04204161370714,0.031,0.015,1
Cntn6,0.34495770127696,-0.357659066744395,0.352,0.328,1
Hoxc6,0.34500238904975,1.77075589533772,0.013,0.002,1
Tnfsf10,0.345015812370066,0.0317053414464006,0.025,0.029,1
Gpr37,0.345136369566829,-0.284003078865921,0.031,0.043,1
Glipr1,0.345163751296903,0.814306940084597,0.057,0.032,1
Slc16a9,0.345236819101577,-0.408380443324865,0.044,0.037,1
Cwh43,0.345271644676154,0.983463486972646,0.05,0.031,1
BC049762,0.345365714632521,-0.154813495608265,0.019,0.023,1
Qk,0.345367110936407,0.628274709255917,0.006,0.012,1
Yap1,0.345555384635826,0.560494787435298,0.113,0.059,1
Rps6kc1,0.345563639219956,0.24600748033394,0.296,0.191,1
Pkmyt1,0.345568777600718,0.995044399845879,0.038,0.02,1
AC115689.1,0.345575340257456,0.909796959801125,0.063,0.023,1
Cyp11b1,0.345669170346522,1.1606743238976,0.025,0.01,1
Gm26596,0.345816121474554,-0.482037639386964,0.031,0.04,1
Gm6526,0.3458590419421,-0.114390282763996,0.006,0.013,1
Arhgap22,0.345958736367099,-0.207652491894982,0.101,0.109,1
Hcrtr2,0.346024940117265,-0.341433723797711,0.145,0.118,1
Elac2,0.346027013562478,0.375262851750514,0.132,0.066,1
Abhd11,0.346080729430491,-0.214001758633477,0.019,0.036,1
Cdh5,0.34626474713234,0.473157660508346,0.101,0.049,1
Tbr1,0.346272877408196,-0.356417476031734,0.013,0.015,1
Frg1,0.346275535907452,-0.344465972795883,0.031,0.035,1
Mis18bp1,0.346304137344146,0.359616044525155,0.145,0.086,1
AI747448,0.346314398127769,-0.717813951751332,0.031,0.032,1
Senp6,0.346383625993532,-0.371603572821125,0.05,0.051,1
Plekha1,0.346467240861197,-0.210201763699941,0.025,0.034,1
Slc7a12,0.346488736374541,0.853888938456221,0.044,0.024,1
Zcrb1,0.3465109323712,1.17047173737767,0.031,0.016,1
Zc3h12d,0.346518030777236,0.822608592870718,0.075,0.029,1
Cox6b1,0.346586436290895,1.52192348473687,0.025,0.007,1
Pwwp2a,0.346623891083142,0.519648325396232,0.107,0.061,1
Crat,0.346815686638033,-0.159339216052381,0.025,0.027,1
Fam76b,0.346850485418039,-0.337363664841268,0.057,0.053,1
Dld,0.346884143993021,-0.0773882052283241,0.031,0.031,1
Lmna,0.346922863461238,-0.0739461649526874,0.025,0.028,1
Tspan9,0.34695625906728,0.422334068860454,0.182,0.104,1
Vmn2r110,0.346971979540147,-0.203047400979963,0.019,0.019,1
Blvrb,0.347161739843931,-0.453424060808942,0.038,0.04,1
Gm16314,0.34717882860748,-0.0553526147091148,0.013,0.017,1
Nuf2,0.347273921954505,0.449180805019407,0.113,0.062,1
Wdr47,0.347279753629155,0.685797726802344,0.101,0.053,1
Vmn1r235,0.347441181770286,1.88167759349412,0.013,0.004,1
Zfp583,0.347457592248502,-0.373823815467444,0.044,0.038,1
Mvp,0.347518589121952,-0.130668842039106,0.013,0.021,1
Hr,0.347521341656368,-0.284341843747352,0.019,0.025,1
Dkk2,0.347562363865216,-0.247548891188067,0.195,0.143,1
Gm21973,0.347617428674307,-0.362236311630681,0.082,0.073,1
Gm11146,0.347638487253807,1.61160482686503,0.019,0.007,1
Hormad1,0.347684502953298,0.246915355768631,0.013,0.012,1
Ing2,0.347697925965429,-0.209729817101806,0.044,0.04,1
Mcpt9,0.347879052007263,2.42418522242461,0.013,0.002,1
Skint4,0.34789297609938,-0.290485415593626,0.038,0.051,1
Zp3,0.34797237048526,0.00740359727723394,0.006,0.012,1
Tmem213,0.348230436485203,1.41852766604051,0.019,0.007,1
Adamts16,0.348300482665094,0.347748455086841,0.208,0.127,1
Pan2,0.348311438734915,0.877202528392657,0.05,0.026,1
Pth2r,0.348317912267144,-0.360082488810862,0.151,0.136,1
Ptgdr2,0.348373670194617,0.990803164880297,0.038,0.021,1
Srebf2,0.348462012612313,-0.225010626302312,0.044,0.042,1
Plxdc1,0.348521224539587,0.805903294696341,0.069,0.042,1
9530003J23Rik,0.348634087876027,-0.0290143154941189,0.019,0.018,1
Eif4e2,0.348634623347503,-0.158016929504445,0.031,0.031,1
Lsm6,0.348692322058519,0.933945231068988,0.05,0.029,1
1700003H04Rik,0.348747933002237,-0.349625176064698,0.044,0.044,1
Ccdc163,0.348765453204458,-0.29826514125662,0.044,0.042,1
Gm46,0.348894584828746,-0.357851365529935,0.019,0.024,1
Rpp25l,0.348926735412883,2.05881979102884,0.019,0.007,1
Gm17324,0.348974167109474,1.28460859057308,0.025,0.009,1
2210016L21Rik,0.34902097211119,1.32176788820259,0.031,0.013,1
Csf2rb,0.349169101687058,0.841567932068466,0.05,0.02,1
Hoxd3,0.34926497007446,-0.00803152418564501,0.013,0.015,1
Palmd,0.349306676039728,0.512211005350831,0.126,0.061,1
Gimap7,0.349343018452884,1.74744480880072,0.013,0.004,1
Pts,0.3493762849439,-0.397977703603259,0.019,0.034,1
Krt27,0.349401780321497,1.87241443468988,0.013,0.005,1
Gm26992,0.349408625961442,-0.312604103247169,0.044,0.042,1
Praf2,0.349481608559713,2.15839105047733,0.013,0.004,1
Slc17a9,0.349538469223008,0.973335842491672,0.044,0.013,1
Prrg2,0.349562113673384,-0.00585420864305064,0.013,0.018,1
Zdhhc8,0.349585749971629,-0.299329937023324,0.025,0.021,1
Ubr2,0.349668302317465,-0.210027322339617,0.063,0.067,1
Klra1,0.34968547263482,-0.510051336577256,0.013,0.019,1
Postn,0.349788598753193,-0.42014864303626,0.05,0.049,1
Actr8,0.349790154856411,1.2815729343255,0.038,0.014,1
Cdc42,0.350055390882554,0.147679023404722,0.013,0.014,1
Pde6h,0.350074597164967,0.714514475309227,0.044,0.019,1
Atp13a1,0.350180735996096,-0.107433305756676,0.013,0.016,1
Prodh2,0.350213565640992,-0.366262060428351,0.013,0.015,1
1700084C01Rik,0.350286617628782,1.28742290059816,0.031,0.01,1
AI429214,0.350324884752077,-0.338386179244069,0.025,0.024,1
Gpd1l,0.350412376376201,0.819148543937308,0.082,0.038,1
Snx8,0.350521513253597,-0.063925716572296,0.063,0.068,1
Arhgap11a,0.350533581572144,-0.526658708086925,0.063,0.063,1
Odf3b,0.350569600644869,2.3487000274722,0.013,0.002,1
Ptk6,0.350583622518474,0.0481059782473752,0.013,0.012,1
Capn2,0.350735111029251,0.233432787401952,0.05,0.033,1
Gm28046,0.350735862257563,0.904826646061508,0.05,0.023,1
Capza3,0.350896112929716,1.68413267062156,0.025,0.005,1
Abat,0.350977798286648,0.407936632597572,0.119,0.053,1
Ebf3,0.351000028980884,-0.267582291738977,0.082,0.07,1
Gm10699,0.351011904646606,-0.148519463215074,0.013,0.015,1
Gm10654,0.351143265301534,1.74315743394617,0.019,0.006,1
Galm,0.351217651252201,0.778828206182175,0.057,0.035,1
4931431F19Rik,0.351300808431459,1.76555662830915,0.013,0.006,1
Chmp7,0.351350256651798,-0.239868783169354,0.025,0.025,1
Eno1,0.351387158288133,0.969893640383253,0.038,0.024,1
Dag1,0.351427256415955,-0.102361741677496,0.019,0.026,1
Zbtb16,0.351481569205175,0.715510597722636,0.119,0.071,1
Best2,0.351517375853515,1.48882185437168,0.019,0.009,1
Dpy30,0.35156692203355,-0.0542576866501516,0.031,0.029,1
Napb,0.351592529477256,-0.436610815255135,0.075,0.067,1
Fbxw21,0.351600337449804,0.852921688678863,0.038,0.011,1
Tmem184c,0.35160843809492,0.552486203520395,0.075,0.028,1
Hist2h2be,0.351617246487954,0.269697718452238,0.006,0.01,1
Gm9732,0.351673846767171,1.46486423543775,0.019,0.007,1
Cep57,0.351674049143118,-0.307292602120582,0.05,0.056,1
Ppfia3,0.351737102822683,0.662841291329387,0.075,0.038,1
Vgll2,0.35194504396009,1.03335856622642,0.031,0.013,1
Ppp3cb,0.351971017045589,0.69230671934003,0.057,0.031,1
Plxnb3,0.351984331497056,-0.0911972647920916,0.006,0.012,1
Rsl1d1,0.352010442480798,0.946257425372031,0.031,0.015,1
Mrgpra2b,0.35209839275199,1.23480367074427,0.019,0.009,1
Ppp1r10,0.352191983465162,-0.0452023678090434,0.025,0.024,1
Ctsll3,0.352242443334754,1.50097719322822,0.019,0.005,1
Iba57,0.352247647423753,0.194460481083704,0.006,0.023,1
Rnf4,0.352332081810643,1.17526746205909,0.025,0.01,1
Gm11983,0.352347103158037,1.57278440598999,0.019,0.006,1
Kcnh5,0.352588690199512,0.117521010971089,0.377,0.269,1
Mtmr12,0.352591133934784,-0.243090095892588,0.107,0.082,1
Dcdc2c,0.3526354366445,0.202805248744375,0.182,0.098,1
Fkbp7,0.352693731831413,0.828567113168291,0.063,0.025,1
Zscan25,0.352698284910207,0.158178070158035,0.006,0.01,1
Rnf6,0.352699379875753,-0.159377734643042,0.006,0.014,1
Krt78,0.352708593993806,-0.28361974545122,0.006,0.014,1
Sh3pxd2a,0.352754621279763,0.551550106695308,0.208,0.118,1
Tmco4,0.352812880307294,0.498778170330163,0.132,0.062,1
Rfpl3s,0.352908580470534,1.48079844998631,0.019,0.007,1
Celsr3,0.35291136437302,0.870209890348505,0.05,0.028,1
Ccdc63,0.352946972819535,1.10377091926107,0.044,0.022,1
Gm4791,0.353057425216429,1.35062136824072,0.019,0.005,1
Emcn,0.353096688539229,-0.26369100500528,0.126,0.1,1
9430097D07Rik,0.353103162057738,2.73905038249585,0.013,0.001,1
Ddr1,0.353191254218083,-0.275168257187694,0.019,0.024,1
Ngly1,0.353400307319156,0.54574014296354,0.101,0.065,1
Muc6,0.353495864708307,0.407299240470794,0.075,0.034,1
Ecm1,0.353554634879623,0.00432206573145333,0.006,0.01,1
Fosb,0.353733750930857,1.26005271696182,0.025,0.02,1
Pex11a,0.353751213037618,1.16447177045365,0.044,0.013,1
Hdgf,0.353814673204644,-0.0429434480184412,0.013,0.023,1
Ccdc18,0.353819723069092,0.378347541883644,0.157,0.115,1
0610037L13Rik,0.353997532366632,1.39669345919011,0.025,0.012,1
Helt,0.354003335039775,2.98591503194322,0.013,0.001,1
Arl8b,0.354050668494982,0.644031441311456,0.075,0.04,1
Cyp4a12a,0.35424201151783,-0.497622348480789,0.013,0.015,1
Zfp281,0.354293798102198,-0.316554273768939,0.013,0.02,1
Ndrg4,0.354304241206513,0.536721021281759,0.094,0.053,1
Fam122a,0.354351366274013,-0.0929240322050013,0.025,0.029,1
Ramp2,0.354415509834133,0.141383358395045,0.013,0.017,1
Bfsp2,0.354427936010867,-0.205872090198353,0.038,0.039,1
Cd28,0.354436280520149,0.509149223429495,0.088,0.045,1
Slc30a7,0.354642034554753,-0.369347585499233,0.119,0.115,1
Anp32b,0.354686228400906,-0.118738808804984,0.038,0.042,1
Spin1,0.354713142710093,-0.430233450404432,0.05,0.046,1
Vip,0.354725052082398,-0.0460119929583751,0.006,0.013,1
Myo1e,0.354894983001943,0.373171647994248,0.17,0.111,1
Cdc42ep1,0.354944380199633,0.799883115977314,0.013,0.01,1
Lefty1,0.355037923758492,2.10599205551709,0.013,0.005,1
Spag6,0.35506491254348,-0.190607375657892,0.069,0.062,1
Ythdf1,0.355142458242839,0.0592287453746305,0.019,0.022,1
Tars,0.355188637558318,0.325260960778925,0.113,0.06,1
Alg13,0.355237177742537,0.394187938321982,0.119,0.06,1
Vmn1r54,0.355402375412156,1.84130407094184,0.013,0.003,1
Hnrnpul1,0.355652639377752,0.65529721387192,0.094,0.049,1
Marf1,0.355699159937548,-0.104228360079501,0.113,0.092,1
Cd99l2,0.356080554976185,-0.346637137138155,0.063,0.059,1
Tor1a,0.356127091561542,0.12511497930865,0.006,0.012,1
Chadl,0.356127533326735,-0.380655681163211,0.031,0.036,1
1700010L04Rik,0.356247919404581,0.182493718562751,0.013,0.012,1
Tepp,0.356281639619706,0.676142180212226,0.006,0.01,1
Comtd1,0.35638174010289,-0.114793557251408,0.006,0.018,1
Acmsd,0.356408221001461,0.500101433785072,0.069,0.037,1
Scn5a,0.356411676328308,0.225478354740549,0.157,0.08,1
Bik,0.356498767593501,-0.242377542620096,0.019,0.018,1
Sdhb,0.356520164567802,-0.202037514953271,0.031,0.032,1
Fam47e,0.356532591028161,0.64675316755667,0.063,0.042,1
Dip2b,0.356579903929457,-0.0162678466512598,0.082,0.084,1
Tceal1,0.356606210916971,1.3865963781897,0.013,0.007,1
Mdn1,0.356618255748895,0.227998582008643,0.296,0.179,1
Ctnnd1,0.3566544525439,-0.281243471185616,0.038,0.045,1
Smarcad1,0.356804238710935,0.373954786375196,0.151,0.102,1
F2rl2,0.356824961872138,1.0693033845324,0.031,0.011,1
Abhd14b,0.3568275218785,-0.289090597948516,0.013,0.016,1
Nog,0.356835547414427,-0.0701142671964643,0.019,0.016,1
Folr4,0.356844133694367,-0.0494999698490375,0.031,0.032,1
Zscan2,0.356847343633312,0.838797031632345,0.044,0.026,1
Utp6,0.356943690790318,0.805700390250981,0.075,0.03,1
Arsk,0.357006290199929,0.474890867380524,0.107,0.052,1
Atad3a,0.357100061324337,1.25829781566826,0.019,0.013,1
Gm8126,0.357140614994923,1.17278976111499,0.025,0.01,1
Olfr688,0.357178419263283,1.9022003402829,0.013,0.005,1
Pcm1,0.357254370449162,-0.249641853203548,0.063,0.068,1
Dpysl3,0.357345564550282,-0.171310665786485,0.17,0.159,1
Wdr19,0.357406350041022,-0.154060431167427,0.132,0.107,1
Ift52,0.357419377830098,-0.382571257136511,0.038,0.04,1
Rdh8,0.357489072818083,1.7587529552488,0.019,0.006,1
Cd300e,0.357525609836788,1.38888611430639,0.025,0.009,1
Gm10065,0.357774883085167,-0.192908018806341,0.019,0.016,1
Bbs9,0.357942528034008,-0.232896090270933,0.447,0.361,1
Higd1b,0.358001478520656,1.69789392261256,0.013,0.004,1
Pik3r4,0.358086622971556,-0.266516759092021,0.107,0.09,1
Gm11110,0.35824252045649,-0.0759422882348968,0.025,0.021,1
Ptger2,0.358291621368097,0.815175888058641,0.038,0.021,1
Exosc1,0.358303969256226,0.823135906484627,0.063,0.024,1
Slc22a20,0.358359208121582,0.446786900381282,0.006,0.01,1
Cxx1b,0.358420873245648,0.00716768639208976,0.006,0.015,1
Ednrb,0.358449360084664,-0.170295211224139,0.025,0.036,1
4930578C19Rik,0.35848308819847,0.841802036318862,0.069,0.036,1
Gpr128,0.358703027705757,-0.322554841856196,0.145,0.134,1
Brd1,0.358736440922354,-0.199086546844874,0.025,0.02,1
Pclo,0.35876191177204,0.181455838393624,0.465,0.344,1
Cat,0.358774939249029,-0.5345961055738,0.025,0.024,1
Tardbp,0.358822432306902,0.0962685458973001,0.031,0.031,1
Gm20503,0.358841409295378,-0.231785394433524,0.057,0.053,1
Tdrd12,0.358917977998867,0.324172456251397,0.107,0.067,1
Helb,0.35892472337355,0.551447214349059,0.101,0.056,1
