p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.9945005565847945e-14	0.4625063710792908	0.727	0.395	6.19372202841842e-10	COP-NFOL	Prdx3
2.0559111711766705e-14	0.5263209225211716	0.735	0.429	6.384426550972033e-10	COP-NFOL	Mrps34
2.1898495445445708e-14	0.35768603844443136	0.613	0.316	6.80035877562871e-10	COP-NFOL	Usp7
2.2055950072432448e-14	0.4183977857841542	0.601	0.312	6.849254735493173e-10	COP-NFOL	Rdh11
2.272015572574669e-14	0.4286255556526667	0.689	0.374	7.055517159073377e-10	COP-NFOL	Nudt19
2.3570785224178582e-14	0.35733067969648347	0.559	0.28	7.319671643516417e-10	COP-NFOL	Dvl3
2.4155151921832432e-14	0.41294729546420583	0.773	0.4	7.501140877805844e-10	COP-NFOL	Trim2
2.4497362331571483e-14	0.35595550380561236	0.5	0.241	7.607410898446208e-10	COP-NFOL	Rbfa
2.539586545520648e-14	0.4537802150542586	0.819	0.491	7.886432058459821e-10	COP-NFOL	Tm2d1
2.593164267926259e-14	0.5116272188129098	0.765	0.442	8.052812317618204e-10	COP-NFOL	Smim7
2.6252810875106595e-14	-2.344054302331936	0.55	0.581	8.152547889155602e-10	COP-NFOL	Gpm6a
2.6377456513623815e-14	0.4604249322109777	0.702	0.404	8.19125534574074e-10	COP-NFOL	Gadd45gip1
2.6941593235324942e-14	0.447334978505749	0.605	0.316	8.366442363297808e-10	COP-NFOL	Plod3
2.7319169678382512e-14	0.41152051306302995	0.672	0.359	8.483694951924906e-10	COP-NFOL	Nkiras1
2.7361173545846128e-14	0.4160536041334799	0.874	0.609	8.496738832927057e-10	COP-NFOL	Acp1
2.7618573274357674e-14	0.3721055473026105	0.55	0.284	8.576671744619032e-10	COP-NFOL	Mrpl3
2.7799274234740276e-14	0.5855519580665234	0.504	0.253	8.632786620856245e-10	COP-NFOL	Paf1
2.9901344680031524e-14	0.4392272836813106	0.954	0.699	9.285563576936989e-10	COP-NFOL	Tmem234
3.207444544359378e-14	0.5153917099299854	0.777	0.476	9.960398288053612e-10	COP-NFOL	Rnf10
3.256765189435738e-14	0.5103257150250213	0.836	0.511	1.0113558619273741e-9	COP-NFOL	Psmb7
3.323470536878689e-14	-0.25510929500148727	1	1	1.032070540522308e-9	COP-NFOL	mt-Atp6
3.329466747236292e-14	-2.078364090355232	0.773	0.723	1.033932603686758e-9	COP-NFOL	Slc6a1
3.3542853504177936e-14	0.472045287670407	0.597	0.315	1.0416397727187416e-9	COP-NFOL	Echdc1
3.43480123825733e-14	-0.9273396681396424	0.811	0.801	1.0666431765284312e-9	COP-NFOL	Nfia
3.45284039421381e-14	0.4805375852044813	0.542	0.28	1.0722450560191567e-9	COP-NFOL	Coa6
3.509292338622963e-14	0.47324715231757114	0.672	0.372	1.0897756428359748e-9	COP-NFOL	Exoc4
3.603546859743111e-14	0.5810611195215002	0.567	0.295	1.1190454418246255e-9	COP-NFOL	Slc35a4
3.6456985441575586e-14	0.5355307635289194	0.613	0.338	1.1321352259026883e-9	COP-NFOL	Fbxo9
3.712490457248189e-14	-1.7224646893252507	0.332	0.508	1.1528767865938527e-9	COP-NFOL	Plod1
3.848282647115541e-14	0.5322912249022186	0.832	0.518	1.19504569323526e-9	COP-NFOL	Mien1
4.01609366391615e-14	-1.7715432261564488	0.483	0.582	1.2471577263925213e-9	COP-NFOL	Rab34
4.185844417941956e-14	0.3517397708940466	0.672	0.364	1.299872125547695e-9	COP-NFOL	Wdr45b
4.1882743020093637e-14	0.48856068113107237	0.693	0.398	1.3006267017459879e-9	COP-NFOL	Mrpl11
4.2844975345823675e-14	0.36389874740634476	0.655	0.351	1.3305078643892085e-9	COP-NFOL	Galnt11
4.3209876665949305e-14	0.3672017731236341	0.634	0.333	1.3418395099843897e-9	COP-NFOL	Washc4
4.32452464268013e-14	0.4825974262500413	0.786	0.45	1.3429378825378875e-9	COP-NFOL	Yif1a
4.414827691315482e-14	0.46365234322384424	0.887	0.622	1.3709805912611097e-9	COP-NFOL	Gtf2i
4.471494443094417e-14	0.5131216479828978	0.933	0.693	1.3885778843585404e-9	COP-NFOL	Ubl5
4.645026030935105e-14	0.4026166481575568	0.782	0.452	1.4424663836465876e-9	COP-NFOL	Mrpl15
4.717545727421044e-14	0.48755097390239904	0.723	0.41	1.464986650193331e-9	COP-NFOL	Trove2
4.9537538023779465e-14	0.34337613594447536	0.966	0.818	1.5383387057904476e-9	COP-NFOL	Atp5c1
4.9888654155023605e-14	0.2270931823377389	0.739	0.384	1.549242266130103e-9	COP-NFOL	Gm1673
5.2750571210808985e-14	0.5064481502172176	0.891	0.558	1.6381162383804622e-9	COP-NFOL	Rab6a
5.29738985071559e-14	0.6996411062712391	0.718	0.44	1.6450514442412193e-9	COP-NFOL	Dnm2
5.6236060561572425e-14	0.5725908877622106	0.639	0.348	1.7463546246790702e-9	COP-NFOL	Rab4a
5.73700268526909e-14	0.5697765526630487	0.891	0.701	1.7815688138834634e-9	COP-NFOL	AC160336.1
6.022384743622672e-14	0.40297504936893025	0.836	0.506	1.8701913582845846e-9	COP-NFOL	Zfp24
6.242587442758257e-14	0.6042637766877244	0.5	0.254	1.9385731044741492e-9	COP-NFOL	Gnl3l
6.245191967614523e-14	0.2623206345283158	0.576	0.295	1.939381913623014e-9	COP-NFOL	Tmpo
6.295721814286229e-14	0.5898428977482969	0.622	0.342	1.9550734522084455e-9	COP-NFOL	Spast
6.511479906990107e-14	0.18225719420639996	0.777	0.433	2.022074970316708e-9	COP-NFOL	Tmx4
6.657350708134568e-14	0.36947459371211244	0.676	0.37	2.0673736889041087e-9	COP-NFOL	Hmg20a
6.804193000405645e-14	0.41820676162151704	0.676	0.369	2.112974094345969e-9	COP-NFOL	Dctn6
7.239428295715468e-14	0.5091522399570426	0.798	0.44	2.2481320629514816e-9	COP-NFOL	Pafah1b2
7.299690655265374e-14	0.5196304404174809	0.592	0.315	2.2668459360861093e-9	COP-NFOL	Supt5
7.449070875291343e-14	-0.1866797941925079	0.592	0.286	2.3132344696129735e-9	COP-NFOL	Eif4ebp2
7.902742272151402e-14	0.6214816985766447	0.584	0.309	2.4541175851938966e-9	COP-NFOL	Svip
8.250074341143728e-14	0.3492742853469617	0.546	0.278	2.5619780858987734e-9	COP-NFOL	Tsr3
8.430495069747582e-14	0.5806080385712723	0.529	0.277	2.618005938959414e-9	COP-NFOL	E130308A19Rik
8.591157684170474e-14	0.5453112200385329	0.571	0.305	2.6678981072422993e-9	COP-NFOL	Usf1
8.652087864546726e-14	0.3820244898047075	0.63	0.335	2.6868193654563402e-9	COP-NFOL	Rbm18
8.721556379383294e-14	0.49704641188736043	0.92	0.68	2.708392118053688e-9	COP-NFOL	Ptov1
8.965604145794544e-14	0.4775522314589417	0.723	0.409	2.7841787114350376e-9	COP-NFOL	Cab39
9.027615436694637e-14	0.43070044824509457	0.769	0.448	2.8034356977111526e-9	COP-NFOL	Ctcf
9.582201153175634e-14	0.3900339058640557	0.798	0.456	2.9756567461071613e-9	COP-NFOL	Ndufs1
9.75385080290335e-14	0.41400374670996243	0.941	0.698	3.0289608283336062e-9	COP-NFOL	Edf1
9.885438518557722e-14	0.4298962639232675	0.559	0.283	3.069824077552915e-9	COP-NFOL	Rab2b
9.92693554184776e-14	0.30014014852714777	1	0.908	3.082710563165403e-9	COP-NFOL	Oaz1
1.004920424575736e-13	0.5957141230361968	0.538	0.281	3.1206798864774904e-9	COP-NFOL	Narf
1.0659458761058477e-13	0.4503699935343507	0.803	0.467	3.3101883236590993e-9	COP-NFOL	Pja2
1.0730094281801343e-13	0.5301361940823954	0.748	0.445	3.332123478270589e-9	COP-NFOL	Hras
1.0950460270688164e-13	0.40457088732067936	0.727	0.416	3.4005559324595024e-9	COP-NFOL	Cops3
1.1239374160802887e-13	0.38745627887263245	0.664	0.365	3.4902752518957286e-9	COP-NFOL	Stoml2
1.1428007169524565e-13	0.4200033016872514	0.895	0.634	3.5488533464241582e-9	COP-NFOL	Rheb
1.1856036706374727e-13	0.5201483155769998	0.542	0.286	3.6817736387976077e-9	COP-NFOL	Ppa2
1.2136954240526608e-13	0.38568169969526056	0.538	0.268	3.769009769853133e-9	COP-NFOL	Tmem141
1.2372371666916164e-13	0.44922315779809385	0.521	0.268	3.8421162974441455e-9	COP-NFOL	Brox
1.293011490243477e-13	0.4545987739321519	0.857	0.524	4.015317881802094e-9	COP-NFOL	Pum1
1.3322578686565723e-13	0.409389391563178	0.937	0.68	4.137193585326119e-9	COP-NFOL	Eef1d
1.3737981293159124e-13	0.4281880492522674	0.878	0.62	4.266192710777634e-9	COP-NFOL	Jkamp
1.4236955928303253e-13	0.269592264024202	0.601	0.31	4.421144293975292e-9	COP-NFOL	Wtap
1.4378181239257982e-13	0.3514836088565486	0.592	0.311	4.465000402039174e-9	COP-NFOL	Zmym4
1.4534572315055972e-13	0.541721853262283	0.542	0.292	4.513566086717482e-9	COP-NFOL	Commd7
1.4569585582249604e-13	0.41019834091159463	0.895	0.609	4.524439106711792e-9	COP-NFOL	Ndufv3
1.4686876482255827e-13	0.4235137497186974	0.849	0.519	4.560862622799724e-9	COP-NFOL	Emc2
1.5567607365840097e-13	0.4774921532437961	0.563	0.302	4.834364791387984e-9	COP-NFOL	Uso1
1.615501687975203e-13	0.4359614698478166	0.891	0.596	5.016778941838195e-9	COP-NFOL	Kif5b
1.6385229828792422e-13	0.40562917368838114	0.559	0.286	5.088269271033198e-9	COP-NFOL	Wdr33
1.643174977174764e-13	0.3564525027881391	0.559	0.29	5.102715574118513e-9	COP-NFOL	Sec31a
1.6614441987615103e-13	0.4118554384817794	0.513	0.262	5.1594488148339946e-9	COP-NFOL	Orc6
1.673574479695976e-13	-0.9222025278237305	0.769	0.691	5.1971181892478835e-9	COP-NFOL	Atp6ap2
1.710491645948113e-13	0.3349672493697604	0.517	0.251	5.311760757327271e-9	COP-NFOL	Alg2
1.7274959412167618e-13	0.48345969832736657	0.563	0.296	5.364565895854532e-9	COP-NFOL	Nipa2
1.7619151520468713e-13	0.42456235612403603	0.84	0.536	5.471451313166354e-9	COP-NFOL	Capzb
1.781717380933189e-13	0.477135954900273	0.756	0.427	5.5329451547499256e-09	COP-NFOL	Grb2
1.911234467475709e-13	0.344626286875483	0.664	0.358	5.9351475152990675e-9	COP-NFOL	Pex7
1.9525073128446145e-13	0.505046555981951	0.71	0.41	6.063316209307666e-9	COP-NFOL	1500011K16Rik
1.9701684179121212e-13	0.45073903581039954	0.546	0.283	6.1181610049843015e-9	COP-NFOL	Lcmt1
1.9849172186640627e-13	0.3626709871410605	0.529	0.269	6.16396193083938e-9	COP-NFOL	Bcap29
1.9913309972039155e-13	0.1966545626546381	0.529	0.262	6.183879278717039e-9	COP-NFOL	1110059E24Rik
2.0037754148579838e-13	-2.946744805779107	0.681	0.632	6.222524173299982e-9	COP-NFOL	Mal
2.352643941197643e-13	0.5767980320440405	0.874	0.671	7.30590049499516e-9	COP-NFOL	Kcnq1ot1
2.360912251965024e-13	0.45276768903543935	0.773	0.461	7.331576907252186e-9	COP-NFOL	Stk16
2.5208746583801334e-13	0.4406462754489461	0.832	0.514	7.828324164133667e-9	COP-NFOL	Mrps36
2.6220150446500815e-13	0.4903328712880358	0.828	0.501	8.142405519656364e-9	COP-NFOL	Ufc1
3.011284124249148e-13	0.5077827033784357	0.731	0.439	9.351241719443305e-9	COP-NFOL	Bicd1
3.019153251189188e-13	0.48375342162962703	0.756	0.447	9.375678506242905e-9	COP-NFOL	Rc3h2
3.067011257048311e-13	0.17494484280586403	0.668	0.311	9.524296757637824e-9	COP-NFOL	Prkcz
3.089941757549706e-13	0.4704340416409491	0.912	0.607	9.595505133894857e-9	COP-NFOL	Dnajb6
3.1404070107542294e-13	0.4694587565861811	0.798	0.462	9.752219931196185e-9	COP-NFOL	Commd6
3.1724850474795434e-13	0.3687419281138524	0.626	0.334	9.851835066442975e-9	COP-NFOL	Prkaca
3.1796695846570603e-13	0.4470722722695279	0.853	0.588	9.874145928194036e-9	COP-NFOL	Trip11
3.2062742754797856e-13	0.47698959960323584	0.891	0.636	9.956764135074927e-9	COP-NFOL	Atp6v1f
3.309921886616038e-13	0.4515157008863555	0.571	0.303	1.0278631426697445e-8	COP-NFOL	Rbck1
3.3407675435149056e-13	-2.1728507329961313	0.538	0.599	1.0374419529631188e-8	COP-NFOL	Dclk1
3.388039861955672e-13	0.3020694028940417	0.63	0.334	1.0521218987317143e-8	COP-NFOL	Ppil4
3.401465393301218e-13	0.4503999167631456	0.807	0.516	1.0562910632357603e-8	COP-NFOL	Mocs2
3.422432989564221e-13	0.38589026149251254	0.676	0.383	1.0628023405792731e-8	COP-NFOL	Hnrnpul1
3.6742684491836245e-13	0.32236375701140574	0.559	0.289	1.1410073242094827e-8	COP-NFOL	Apip
3.86113738841025e-13	0.4917675770768122	0.647	0.352	1.199037604596919e-8	COP-NFOL	Aktip
4.0808291799026084e-13	0.37920789231096463	0.933	0.698	1.2672606935269561e-8	COP-NFOL	Rsrc2
4.098568667254125e-13	0.36293113705505253	0.508	0.256	1.2727695139290959e-8	COP-NFOL	Ehmt2
4.149419348216468e-13	0.41958970013009034	0.517	0.271	1.2885606843951419e-8	COP-NFOL	Mrpl40
4.1563157597820673e-13	0.4439960463167727	0.647	0.353	1.2907022960427231e-8	COP-NFOL	Vps4a
4.3423674965512846e-13	0.4635009143873112	0.513	0.264	1.348478802379036e-8	COP-NFOL	Cic
4.4414964439536433e-13	-1.4768967634210195	0.739	0.718	1.3792623057053643e-8	COP-NFOL	Rcn2
4.696036502823165e-13	0.28659069385765734	0.601	0.315	1.4583071755867058e-8	COP-NFOL	Gbf1
4.764709618234699e-13	0.45649514270681973	0.849	0.533	1.4796329248466034e-8	COP-NFOL	Cox17
4.84304630959779e-13	0.5081789324429362	0.613	0.329	1.5039596009824975e-8	COP-NFOL	Commd9
4.852346515616073e-13	0.37178833776133935	0.588	0.315	1.5068476869594155e-8	COP-NFOL	Gorasp2
4.960998414981434e-13	0.4993915003612432	0.681	0.4	1.5405884477883348e-8	COP-NFOL	Nsdhl
4.99103724028582e-13	0.2748703119171211	0.601	0.311	1.5499167045983585e-8	COP-NFOL	Phb
5.292601489337452e-13	0.3948622034115983	0.739	0.432	1.6435644664988525e-8	COP-NFOL	Ankra2
5.351260688682727e-13	0.46911451113932046	0.504	0.256	1.661780494263534e-8	COP-NFOL	Babam1
5.590337767567508e-13	0.4017250213730921	0.958	0.707	1.736023490340414e-8	COP-NFOL	Pfdn5
5.652321612002027e-13	0.4236254258390144	0.853	0.541	1.7552719533911096e-8	COP-NFOL	Txndc9
5.663725340220322e-13	-0.19905597344815273	0.887	0.451	1.7588132671520187e-8	COP-NFOL	Slc38a2
5.959156645923633e-13	0.2735631875233002	0.983	0.901	1.850556504825125e-8	COP-NFOL	Slc25a3
6.026974018061034e-13	0.4353711835219616	0.899	0.658	1.8716165115686734e-8	COP-NFOL	Hnrnpl
6.058940246188617e-13	0.4175478586411717	0.622	0.338	1.8815433040514134e-8	COP-NFOL	Hnrnpul2
6.105912987767257e-13	0.4899034821161553	0.634	0.351	1.896130219221244e-8	COP-NFOL	Rnf14
6.434823830964404e-13	0.39047625133594244	0.693	0.392	1.998270192467686e-8	COP-NFOL	Ddx18
6.468886831003925e-13	0.4197811190185853	0.584	0.304	2.0088481164999588e-8	COP-NFOL	Srrt
6.505335003018703e-13	0.31617935843378286	0.542	0.278	2.020166731837428e-8	COP-NFOL	Gpaa1
6.547888306031788e-13	0.3440026561702971	0.63	0.354	2.0333812345551116e-8	COP-NFOL	Ublcp1
6.632903700373676e-13	0.49242708952700087	0.739	0.428	2.0597819151140412e-8	COP-NFOL	2900097C17Rik
6.681209709730934e-13	0.38004024191851327	0.828	0.512	2.074782863259844e-8	COP-NFOL	Tex261
6.853900572158333e-13	0.30826932889311065	0.584	0.309	2.1284102836780487e-8	COP-NFOL	Dlat
6.873992465762641e-13	0.27151587140973854	0.622	0.31	2.1346496203179302e-8	COP-NFOL	Frmd8
6.957464795987062e-13	0.40675989853811056	0.643	0.354	2.1605711177458222e-8	COP-NFOL	Cnpy3
7.012283255064538e-13	0.3508610894085207	0.836	0.5	2.1775944420277418e-8	COP-NFOL	Gtf2a2
7.358046638802961e-13	0.4469434976517892	0.559	0.293	2.2849678032138716e-8	COP-NFOL	Timm50
7.414364810779848e-13	0.22792885978197464	0.597	0.315	2.302456848339574e-8	COP-NFOL	Nsmce1
7.42506104807394e-13	0.37633134170820454	0.79	0.461	2.3057784578688814e-8	COP-NFOL	Prrc2a
7.436214612136208e-13	0.21068085125553737	0.525	0.258	2.309242085652778e-8	COP-NFOL	Fam58b
7.800757126990675e-13	0.3973933114827419	0.727	0.427	2.422447118215684e-8	COP-NFOL	Ahi1
7.934634200018716e-13	0.39210956503342653	0.567	0.309	2.4640213044738122e-8	COP-NFOL	Cox19
8.062310779536391e-13	0.4052879916891045	0.853	0.552	2.5036699894772308e-8	COP-NFOL	Clptm1
8.189533678409481e-13	0.4396859859337712	0.521	0.275	2.5431777884932802e-8	COP-NFOL	Fbxo22
8.757555734345464e-13	0.387501681216737	0.782	0.471	2.7195713577436404e-8	COP-NFOL	Slc39a7
9.391143266750855e-13	0.32759918624788564	0.634	0.339	2.9163256300568103e-8	COP-NFOL	Sdccag3
9.421964368709854e-13	0.529328213708967	0.517	0.277	2.925896815059158e-8	COP-NFOL	Spg7
9.601666165589603e-13	0.28877237279408263	0.681	0.374	2.981701411062195e-8	COP-NFOL	Scfd1
9.630989529307445e-13	0.2663565815295861	0.513	0.261	2.990807488431134e-8	COP-NFOL	Macrod2
9.714170972928562e-13	0.575379251600469	0.55	0.298	3.016638653933236e-8	COP-NFOL	Prkd3
9.723941422544813e-13	0.42898220520635155	0.882	0.598	3.0196727693570666e-8	COP-NFOL	Cisd2
9.725338647512919e-13	0.24892712798508942	0.601	0.319	3.0201066635986617e-8	COP-NFOL	Rest
1.0376435725356325e-12	0.37869951058911083	0.735	0.429	3.222298350152153e-8	COP-NFOL	Larp4
1.065121376431628e-12	0.2068633561070059	0.534	0.262	3.307627922370778e-8	COP-NFOL	Apoo
1.079779375277643e-12	0.5034533049603449	0.58	0.323	3.353146871987193e-8	COP-NFOL	Eri3
1.1585065912553634e-12	-1.834378560025911	0.58	0.618	3.5976263684844056e-8	COP-NFOL	Tprkb
1.2108507031725517e-12	0.39928118680304203	0.592	0.32	3.760175773632042e-8	COP-NFOL	Zfp639
1.2598847448722575e-12	0.26691432242632984	0.605	0.324	3.9124460867263086e-8	COP-NFOL	Mapkap1
1.2616971095608325e-12	0.2579103011843804	0.685	0.381	3.9180742040302095e-8	COP-NFOL	Pmpcb
1.2650994207008186e-12	0.478889769809887	0.731	0.41	3.9286397410443224e-8	COP-NFOL	Sgcb
1.282809807926995e-12	0.2883744399696886	0.517	0.265	3.98363757753649e-8	COP-NFOL	Dgcr2
1.2837321934631647e-12	0.34258972949985966	0.525	0.269	3.986501953580512e-8	COP-NFOL	Timm21
1.3118217085590692e-12	0.42517940709702207	0.576	0.314	4.073731133759333e-8	COP-NFOL	Mrpl27
1.3337760302591785e-12	0.24152561316084387	0.538	0.273	4.1419080843668527e-8	COP-NFOL	Ppp1r35
1.3822123281763214e-12	0.49527206459964457	0.555	0.301	4.292322163918749e-8	COP-NFOL	D10Jhu81e
1.4105057129617774e-12	-1.4336035313516915	0.517	0.58	4.3801844410315036e-8	COP-NFOL	Lrp1b
1.4338286617600266e-12	0.42155837821652786	0.773	0.451	4.452611526229587e-8	COP-NFOL	Hdhd2
1.4720350945001075e-12	0.4334751910764174	0.563	0.295	4.5712577824606335e-8	COP-NFOL	Chmp7
1.484672644952447e-12	0.3790089474985294	0.672	0.373	4.610502431635329e-8	COP-NFOL	Tiprl
1.5076445281041748e-12	0.4588681043119233	0.84	0.538	4.681839317574705e-8	COP-NFOL	Psmd13
1.5230472154296163e-12	0.40212390226815964	0.63	0.343	4.7296708227951306e-8	COP-NFOL	Ttc1
1.56026641524006e-12	0.3314303537224952	0.613	0.332	4.845251325886482e-8	COP-NFOL	Tox4
1.5879972290819107e-12	0.3916404411146712	0.538	0.284	4.931366595190965e-8	COP-NFOL	Upf1
1.6377681375896117e-12	0.5008341028664618	0.597	0.33	5.0859251744707803e-8	COP-NFOL	Arl6ip4
1.68157532275247e-12	0.5108509324564425	0.744	0.429	5.2219640072755205e-8	COP-NFOL	Phf5a
1.6867989792631292e-12	0.42887308682430403	0.525	0.273	5.238185550203721e-8	COP-NFOL	Tnks
1.8188257499874966e-12	0.39130097900549266	0.521	0.274	5.648181484011172e-8	COP-NFOL	Ccdc32
1.8482356872314678e-12	0.5356774298743612	0.534	0.289	5.7395111031286e-8	COP-NFOL	Gtf2a1
1.889159325246421e-12	0.4087769720767247	0.626	0.347	5.866595368620236e-8	COP-NFOL	Ccz1
1.9313900445402436e-12	0.41390221337747657	0.731	0.448	5.997738644315273e-8	COP-NFOL	Wac
1.9510989796138146e-12	0.4594665142889473	0.676	0.391	6.05894277129274e-8	COP-NFOL	Supt6
1.992878870639462e-12	0.2994664260700508	0.584	0.301	6.188686044883786e-8	COP-NFOL	Ppt2
2.027481887237469e-12	0.4482645332906361	0.508	0.264	6.296142252627237e-8	COP-NFOL	Tmem11
2.1199038582616506e-12	0.3305341255983085	0.676	0.383	6.58314944144573e-8	COP-NFOL	Zwint
2.126891990616284e-12	0.4262697033039355	0.861	0.562	6.604850387659808e-8	COP-NFOL	Phf20l1
2.1390838265969715e-12	0.28954669627227125	0.609	0.331	6.642710915114235e-8	COP-NFOL	Fat1
2.1523757379225012e-12	0.2695220562721812	0.542	0.283	6.683987616544536e-8	COP-NFOL	Srprb
2.1543108446193214e-12	0.44263020424305993	0.702	0.408	6.689996896880841e-8	COP-NFOL	Snap47
2.183322570662931e-12	0.4695791952510908	0.571	0.315	6.780089910936666e-8	COP-NFOL	Rrs1
2.204969073451488e-12	0.43770661654792564	0.748	0.429	6.847310960696251e-8	COP-NFOL	Hdlbp
2.2151767086966982e-12	0.37535760787192146	0.71	0.409	6.879009751186727e-8	COP-NFOL	Fam92a
2.251120798137225e-12	-1.397263487056789	0.693	0.688	6.9906305265353385e-08	COP-NFOL	Ugp2
2.2628401972519765e-12	0.4046278593502466	0.534	0.278	7.027023948546288e-8	COP-NFOL	Zbtb8os
2.4725075247744322e-12	0.33623845006167596	0.529	0.279	7.678124867434522e-8	COP-NFOL	Psme2
2.5032943792509987e-12	-0.9304170586241471	0.794	0.411	7.773730365326052e-8	COP-NFOL	Mog
2.96071888393245e-12	0.38418914515286795	0.588	0.326	9.194216422163831e-8	COP-NFOL	Poldip2
3.0073858164327658e-12	0.4865120885434542	0.529	0.286	9.33913591435031e-8	COP-NFOL	Gtf2f1
3.1666066855923164e-12	0.2926562046535358	0.706	0.404	9.833580401438379e-8	COP-NFOL	Sesn3
3.2772392499316835e-12	0.4700167506337213	0.597	0.326	1.017713876673785e-7	COP-NFOL	Hmgcl
3.310050388131973e-12	0.19888515862416667	0.597	0.314	1.0279030475305029e-7	COP-NFOL	Aqr
3.3897039465816816e-12	-1.310738599127863	0.508	0.596	1.0526386635714754e-7	COP-NFOL	Klhl24
3.468641339246384e-12	0.3576088028955822	0.857	0.542	1.077151881489572e-7	COP-NFOL	Ddx50
3.561043819987004e-12	0.5698121592971443	0.508	0.274	1.1058465478587642e-7	COP-NFOL	Uap1
3.591057503276417e-12	0.45990847354993103	0.534	0.287	1.1151669970674585e-7	COP-NFOL	Snx2
3.6356551166367394e-12	0.4289902309630582	0.941	0.631	1.129016339920373e-7	COP-NFOL	Tmed7
3.7216941981172926e-12	0.31480589044168217	0.651	0.362	1.1557349162833441e-7	COP-NFOL	Mrpl4
4.048660859214589e-12	0.36420313787987824	0.744	0.427	1.2572711432204986e-7	COP-NFOL	Ddb1
4.078108041361e-12	0.4066282166509282	0.937	0.665	1.2664156711642451e-7	COP-NFOL	Ndufs2
4.112860822562428e-12	0.411721344377288	0.508	0.269	1.2772077998385365e-7	COP-NFOL	Adam17
4.115459399658561e-12	0.3426080606786322	0.71	0.405	1.2780147619699697e-7	COP-NFOL	Srp72
4.204592009088302e-12	0.2802128121816515	0.609	0.327	1.3056940025022815e-7	COP-NFOL	Ppp1r37
4.229100890884388e-12	0.4347324249199297	0.588	0.33	1.3133049906552378e-7	COP-NFOL	Armcx3
4.409423169739701e-12	0.4437438625461899	0.639	0.363	1.3693022711309666e-7	COP-NFOL	Larp4b
4.423702506299012e-12	0.44857183106718634	0.811	0.503	1.3737365763060951e-7	COP-NFOL	Ppt1
4.442147751680402e-12	-1.8896120751736873	0.399	0.51	1.379464562806832e-7	COP-NFOL	Celf2
4.689995367409857e-12	0.4219184724758329	0.874	0.552	1.4564311613954571e-7	COP-NFOL	Araf
4.707430921629715e-12	-1.7865568046404774	0.487	0.562	1.4618455984028916e-7	COP-NFOL	Srebf1
4.717848294141049e-12	0.21398782766124358	0.588	0.31	1.4650806092625616e-7	COP-NFOL	Zdhhc21
4.7871713542718855e-12	0.3106973733949012	0.588	0.328	1.4866081923555914e-7	COP-NFOL	Cetn2
4.803858445515303e-12	0.44249388120140554	0.58	0.32	1.4917902016703223e-7	COP-NFOL	Fam32a
5.147567461713944e-12	0.3966586159588411	0.845	0.555	1.598525599560648e-7	COP-NFOL	Sec11a
5.191269623300856e-12	0.3373357974222507	0.697	0.4	1.6120968688198478e-7	COP-NFOL	Rbm42
